i,j,x,y,phi_x,phi_y,phi_z
74,28,74,28,0.206579,0.698432,0.685214
75,28,75,28,0.223233,0.689111,0.689415
76,28,76,28,0.239163,0.679223,0.693871
77,28,77,28,0.254342,0.668825,0.698558
78,28,78,28,0.268752,0.657979,0.703446
79,28,79,28,0.28238,0.646741,0.708511
80,28,80,28,0.295219,0.635169,0.713727
81,28,81,28,0.30727,0.62332,0.719067
82,28,82,28,0.318536,0.611246,0.724509
83,28,83,28,0.329027,0.598998,0.730029
84,28,84,28,0.338755,0.586625,0.735605
85,28,85,28,0.347738,0.574172,0.741218
86,28,86,28,0.355995,0.561681,0.746848
87,28,87,28,0.363548,0.54919,0.752478
88,28,88,28,0.370423,0.536735,0.758091
89,28,89,28,0.376644,0.524348,0.763674
90,28,90,28,0.38224,0.512058,0.769213
91,28,91,28,0.387239,0.49989,0.774697
92,28,92,28,0.391668,0.487868,0.780116
93,28,93,28,0.395558,0.476011,0.78546
94,28,94,28,0.398937,0.464337,0.790721
95,28,95,28,0.401834,0.45286,0.795894
96,28,96,28,0.404276,0.441594,0.800972
97,28,97,28,0.406291,0.430548,0.80595
98,28,98,28,0.407907,0.41973,0.810826
99,28,99,28,0.409148,0.409148,0.815595
100,28,100,28,0.41004,0.398806,0.820256
101,28,101,28,0.410607,0.388708,0.824808
102,28,102,28,0.410872,0.378856,0.829248
103,28,103,28,0.410856,0.369251,0.833577
104,28,104,28,0.410581,0.359892,0.837795
105,28,105,28,0.410066,0.35078,0.841902
106,28,106,28,0.40933,0.341911,0.845899
107,28,107,28,0.408391,0.333284,0.849787
108,28,108,28,0.407264,0.324896,0.853568
109,28,109,28,0.405967,0.316743,0.857242
110,28,110,28,0.404513,0.308822,0.860813
111,28,111,28,0.402916,0.301127,0.864281
112,28,112,28,0.401189,0.293654,0.867649
113,28,113,28,0.399345,0.286399,0.870919
114,28,114,28,0.397393,0.279356,0.874093
115,28,115,28,0.395346,0.27252,0.877174
116,28,116,28,0.393212,0.265886,0.880164
117,28,117,28,0.391001,0.25945,0.883065
118,28,118,28,0.388722,0.253204,0.88588
119,28,119,28,0.386381,0.247145,0.888611
120,28,120,28,0.383986,0.241266,0.89126
121,28,121,28,0.381545,0.235562,0.893831
122,28,122,28,0.379062,0.230029,0.896325
123,28,123,28,0.376545,0.224661,0.898744
124,28,124,28,0.373998,0.219453,0.901091
125,28,125,28,0.371426,0.2144,0.903369
126,28,126,28,0.368834,0.209497,0.905579
127,28,127,28,0.366225,0.20474,0.907723
0,29,0,29,-0.370904,0.201515,0.906544
1,29,1,29,-0.373657,0.206259,0.904344
2,29,2,29,-0.376399,0.21115,0.902075
3,29,3,29,-0.379125,0.216195,0.899736
4,29,4,29,-0.381831,0.221398,0.897323
5,29,5,29,-0.384513,0.226764,0.894834
6,29,6,29,-0.387165,0.232299,0.892267
7,29,7,29,-0.389781,0.238008,0.889619
8,29,8,29,-0.392356,0.243897,0.886888
9,29,9,29,-0.394883,0.249972,0.884071
10,29,10,29,-0.397354,0.256238,0.881165
11,29,11,29,-0.399762,0.262701,0.878168
12,29,12,29,-0.402098,0.269367,0.875076
13,29,13,29,-0.404354,0.276242,0.871888
14,29,14,29,-0.406519,0.283331,0.8686
15,29,15,29,-0.408582,0.290641,0.86521
16,29,16,29,-0.410533,0.298177,0.861715
17,29,17,29,-0.41236,0.305944,0.858113
18,29,18,29,-0.414048,0.313949,0.854401
19,29,19,29,-0.415584,0.322195,0.850576
20,29,20,29,-0.416954,0.330687,0.846638
21,29,21,29,-0.41814,0.339431,0.842583
22,29,22,29,-0.419126,0.34843,0.838409
23,29,23,29,-0.419893,0.357687,0.834116
24,29,24,29,-0.420422,0.367204,0.829702
25,29,25,29,-0.420693,0.376985,0.825166
26,29,26,29,-0.420684,0.387029,0.820508
27,29,27,29,-0.420371,0.397337,0.815728
28,29,28,29,-0.41973,0.407907,0.810826
29,29,29,29,-0.418737,0.418737,0.805803
30,29,30,29,-0.417364,0.429823,0.800662
31,29,31,29,-0.415584,0.441159,0.795405
32,29,32,29,-0.413369,0.452737,0.790035
33,29,33,29,-0.410688,0.464549,0.784557
34,29,34,29,-0.407511,0.476581,0.778977
35,29,35,29,-0.403808,0.48882,0.773301
36,29,36,29,-0.399546,0.501249,0.767537
37,29,37,29,-0.394694,0.513847,0.761694
38,29,38,29,-0.38922,0.526592,0.755783
39,29,39,29,-0.383093,0.539458,0.749817
40,29,40,29,-0.376282,0.552414,0.743808
41,29,41,29,-0.368758,0.565429,0.737772
42,29,42,29,-0.360493,0.578465,0.731726
43,29,43,29,-0.35146,0.591481,0.72569
44,29,44,29,-0.341637,0.604435,0.719682
45,29,45,29,-0.331004,0.617277,0.713727
46,29,46,29,-0.319544,0.629957,0.707846
47,29,47,29,-0.307245,0.642421,0.702066
48,29,48,29,-0.2941,0.65461,0.696413
49,29,49,29,-0.280109,0.666465,0.690915
50,29,50,29,-0.265275,0.677924,0.6856
51,29,51,29,-0.24961,0.688924,0.680499
52,29,52,29,-0.233133,0.699398,0.675641
53,29,53,29,-0.215869,0.709284,0.671057
54,29,54,29,-0.197852,0.718516,0.666775
55,29,55,29,-0.179124,0.727033,0.662825
56,29,56,29,-0.159734,0.734775,0.659235
57,29,57,29,-0.139738,0.741686,0.65603
58,29,58,29,-0.119201,0.747714,0.653234
59,29,59,29,-0.098193,0.752813,0.650869
60,29,60,29,-0.0767912,0.756942,0.648954
61,29,61,29,-0.0550775,0.760069,0.647504
62,29,62,29,-0.0331377,0.762168,0.646531
63,29,63,29,-0.0110612,0.763222,0.646042
64,29,64,29,0.0110612,0.763222,0.646042
65,29,65,29,0.0331377,0.762168,0.646531
66,29,66,29,0.0550775,0.760069,0.647504
67,29,67,29,0.0767912,0.756942,0.648954
68,29,68,29,0.098193,0.752813,0.650869
69,29,69,29,0.119201,0.747714,0.653234
70,29,70,29,0.139738,0.741686,0.65603
71,29,71,29,0.159734,0.734775,0.659235
72,29,72,29,0.179124,0.727033,0.662825
73,29,73,29,0.197852,0.718516,0.666775
74,29,74,29,0.215869,0.709284,0.671057
75,29,75,29,0.233133,0.699398,0.675641
76,29,76,29,0.24961,0.688924,0.680499
77,29,77,29,0.265275,0.677924,0.6856
78,29,78,29,0.280109,0.666465,0.690915
79,29,79,29,0.2941,0.65461,0.696413
80,29,80,29,0.307245,0.642421,0.702066
81,29,81,29,0.319544,0.629957,0.707846
82,29,82,29,0.331004,0.617277,0.713727
83,29,83,29,0.341637,0.604435,0.719682
84,29,84,29,0.35146,0.591481,0.72569
85,29,85,29,0.360493,0.578465,0.731726
86,29,86,29,0.368758,0.565429,0.737772
87,29,87,29,0.376282,0.552414,0.743808
88,29,88,29,0.383093,0.539458,0.749817
89,29,89,29,0.38922,0.526592,0.755783
90,29,90,29,0.394694,0.513847,0.761694
91,29,91,29,0.399546,0.501249,0.767537
92,29,92,29,0.403808,0.48882,0.773301
93,29,93,29,0.407511,0.476581,0.778977
94,29,94,29,0.410688,0.464549,0.784557
95,29,95,29,0.413369,0.452737,0.790035
96,29,96,29,0.415584,0.441159,0.795405
97,29,97,29,0.417364,0.429823,0.800662
98,29,98,29,0.418737,0.418737,0.805803
99,29,99,29,0.41973,0.407907,0.810826
100,29,100,29,0.420371,0.397337,0.815728
101,29,101,29,0.420684,0.387029,0.820508
102,29,102,29,0.420693,0.376985,0.825166
103,29,103,29,0.420422,0.367204,0.829702
104,29,104,29,0.419893,0.357687,0.834116
105,29,105,29,0.419126,0.34843,0.838409
106,29,106,29,0.41814,0.339431,0.842583
107,29,107,29,0.416954,0.330687,0.846638
108,29,108,29,0.415584,0.322195,0.850576
109,29,109,29,0.414048,0.313949,0.854401
110,29,110,29,0.41236,0.305944,0.858113
111,29,111,29,0.410533,0.298177,0.861715
112,29,112,29,0.408582,0.290641,0.86521
113,29,113,29,0.406519,0.283331,0.8686
114,29,114,29,0.404354,0.276242,0.871888
115,29,115,29,0.402098,0.269367,0.875076
116,29,116,29,0.399762,0.262701,0.878168
117,29,117,29,0.397354,0.256238,0.881165
118,29,118,29,0.394883,0.249972,0.884071
119,29,119,29,0.392356,0.243897,0.886888
120,29,120,29,0.389781,0.238008,0.889619
121,29,121,29,0.387165,0.232299,0.892267
122,29,122,29,0.384513,0.226764,0.894834
123,29,123,29,0.381831,0.221398,0.897323
124,29,124,29,0.379125,0.216195,0.899736
125,29,125,29,0.376399,0.21115,0.902075
126,29,126,29,0.373657,0.206259,0.904344
127,29,127,29,0.370904,0.201515,0.906544
0,30,0,30,-0.375566,0.198133,0.905369
1,30,1,30,-0.378465,0.202857,0.903113
2,30,2,30,-0.381358,0.207732,0.900785
3,30,3,30,-0.384241,0.212762,0.898382
4,30,4,30,-0.38711,0.217953,0.895903
5,30,5,30,-0.389959,0.22331,0.893344
6,30,6,30,-0.392785,0.22884,0.890703
7,30,7,30,-0.39558,0.234548,0.887977
8,30,8,30,-0.39834,0.24044,0.885163
9,30,9,30,-0.401058,0.246522,0.882258
10,30,10,30,-0.403726,0.2528,0.87926
11,30,11,30,-0.406337,0.259282,0.876164
12,30,12,30,-0.408882,0.265972,0.872969
13,30,13,30,-0.411353,0.272878,0.86967
14,30,14,30,-0.413739,0.280005,0.866266
15,30,15,30,-0.41603,0.287361,0.862753
16,30,16,30,-0.418214,0.294951,0.859128
17,30,17,30,-0.42028,0.302782,0.855388
18,30,18,30,-0.422213,0.31086,0.85153
19,30,19,30,-0.423999,0.31919,0.847551
20,30,20,30,-0.425623,0.327779,0.843449
21,30,21,30,-0.427069,0.336631,0.839221
22,30,22,30,-0.428318,0.345751,0.834865
23,30,23,30,-0.429352,0.355143,0.830379
24,30,24,30,-0.430151,0.364812,0.825761
25,30,25,30,-0.430694,0.37476,0.82101
26,30,26,30,-0.430957,0.384988,0.816125
27,30,27,30,-0.430917,0.395499,0.811105
28,30,28,30,-0.430548,0.406291,0.80595
29,30,29,30,-0.429823,0.417364,0.800662
30,30,30,30,-0.428714,0.428714,0.795241
31,30,31,30,-0.427192,0.440337,0.78969
32,30,32,30,-0.425227,0.452225,0.784012
33,30,33,30,-0.422785,0.464371,0.778211
34,30,34,30,-0.419835,0.476762,0.772293
35,30,35,30,-0.416343,0.489386,0.766263
36,30,36,30,-0.412275,0.502225,0.760131
37,30,37,30,-0.407594,0.515261,0.753905
38,30,38,30,-0.402268,0.528469,0.747597
39,30,39,30,-0.39626,0.541825,0.741218
40,30,40,30,-0.389536,0.555297,0.734784
41,30,41,30,-0.382064,0.568851,0.72831
42,30,42,30,-0.373811,0.58245,0.721815
43,30,43,30,-0.364748,0.596052,0.715318
44,30,44,30,-0.354848,0.60961,0.708843
45,30,45,30,-0.344086,0.623075,0.702412
46,30,46,30,-0.332443,0.636391,0.696052
47,30,47,30,-0.319903,0.6495,0.689791
48,30,48,30,-0.306457,0.662342,0.683658
49,30,49,30,-0.292099,0.67485,0.677683
50,30,50,30,-0.276834,0.686959,0.6719
51,30,51,30,-0.260671,0.698599,0.666341
52,30,52,30,-0.243628,0.709699,0.661039
53,30,53,30,-0.225731,0.720188,0.65603
54,30,54,30,-0.207014,0.729997,0.651345
55,30,55,30,-0.187522,0.739055,0.647018
56,30,56,30,-0.167306,0.747299,0.643081
57,30,57,30,-0.146427,0.754664,0.639564
58,30,58,30,-0.124956,0.761093,0.636493
59,30,59,30,-0.102967,0.766536,0.633893
60,30,60,30,-0.0805466,0.770946,0.631787
61,30,61,30,-0.0577826,0.774287,0.630191
62,30,62,30,-0.03477,0.77653,0.62912
63,30,63,30,-0.0116068,0.777657,0.628582
64,30,64,30,0.0116068,0.777657,0.628582
65,30,65,30,0.03477,0.77653,0.62912
66,30,66,30,0.0577826,0.774287,0.630191
67,30,67,30,0.0805466,0.770946,0.631787
68,30,68,30,0.102967,0.766536,0.633893
69,30,69,30,0.124956,0.761093,0.636493
70,30,70,30,0.146427,0.754664,0.639564
71,30,71,30,0.167306,0.747299,0.643081
72,30,72,30,0.187522,0.739055,0.647018
73,30,73,30,0.207014,0.729997,0.651345
74,30,74,30,0.225731,0.720188,0.65603
75,30,75,30,0.243628,0.709699,0.661039
76,30,76,30,0.260671,0.698599,0.666341
77,30,77,30,0.276834,0.686959,0.6719
78,30,78,30,0.292099,0.67485,0.677683
79,30,79,30,0.306457,0.662342,0.683658
80,30,80,30,0.319903,0.6495,0.689791
81,30,81,30,0.332443,0.636391,0.696052
82,30,82,30,0.344086,0.623075,0.702412
83,30,83,30,0.354848,0.60961,0.708843
84,30,84,30,0.364748,0.596052,0.715318
85,30,85,30,0.373811,0.58245,0.721815
86,30,86,30,0.382064,0.568851,0.72831
87,30,87,30,0.389536,0.555297,0.734784
88,30,88,30,0.39626,0.541825,0.741218
89,30,89,30,0.402268,0.528469,0.747597
90,30,90,30,0.407594,0.515261,0.753905
91,30,91,30,0.412275,0.502225,0.760131
92,30,92,30,0.416343,0.489386,0.766263
93,30,93,30,0.419835,0.476762,0.772293
94,30,94,30,0.422785,0.464371,0.778211
95,30,95,30,0.425227,0.452225,0.784012
96,30,96,30,0.427192,0.440337,0.78969
97,30,97,30,0.428714,0.428714,0.795241
98,30,98,30,0.429823,0.417364,0.800662
99,30,99,30,0.430548,0.406291,0.80595
100,30,100,30,0.430917,0.395499,0.811105
101,30,101,30,0.430957,0.384988,0.816125
102,30,102,30,0.430694,0.37476,0.82101
103,30,103,30,0.430151,0.364812,0.825761
104,30,104,30,0.429352,0.355143,0.830379
105,30,105,30,0.428318,0.345751,0.834865
106,30,106,30,0.427069,0.336631,0.839221
107,30,107,30,0.425623,0.327779,0.843449
108,30,108,30,0.423999,0.31919,0.847551
109,30,109,30,0.422213,0.31086,0.85153
110,30,110,30,0.42028,0.302782,0.855388
111,30,111,30,0.418214,0.294951,0.859128
112,30,112,30,0.41603,0.287361,0.862753
113,30,113,30,0.413739,0.280005,0.866266
114,30,114,30,0.411353,0.272878,0.86967
115,30,115,30,0.408882,0.265972,0.872969
116,30,116,30,0.406337,0.259282,0.876164
117,30,117,30,0.403726,0.2528,0.87926
118,30,118,30,0.401058,0.246522,0.882258
119,30,119,30,0.39834,0.24044,0.885163
120,30,120,30,0.39558,0.234548,0.887977
121,30,121,30,0.392785,0.22884,0.890703
122,30,122,30,0.389959,0.22331,0.893344
123,30,123,30,0.38711,0.217953,0.895903
124,30,124,30,0.384241,0.212762,0.898382
125,30,125,30,0.381358,0.207732,0.900785
126,30,126,30,0.378465,0.202857,0.903113
127,30,127,30,0.375566,0.198133,0.905369
0,31,0,31,-0.380204,0.194593,0.904201
1,31,1,31,-0.383252,0.199291,0.901888
2,31,2,31,-0.386299,0.204142,0.899499
3,31,3,31,-0.389341,0.20915,0.897034
4,31,4,31,-0.392375,0.214323,0.894487
5,31,5,31,-0.395396,0.219664,0.891858
6,31,6,31,-0.398398,0.225181,0.889141
7,31,7,31,-0.401376,0.23088,0.886336
8,31,8,31,-0.404326,0.236767,0.883438
9,31,9,31,-0.407239,0.242849,0.880444
10,31,10,31,-0.410109,0.249132,0.877351
11,31,11,31,-0.412929,0.255622,0.874155
12,31,12,31,-0.415689,0.262328,0.870854
13,31,13,31,-0.418382,0.269256,0.867443
14,31,14,31,-0.420997,0.276412,0.86392
15,31,15,31,-0.423523,0.283804,0.860281
16,31,16,31,-0.425949,0.291439,0.856522
17,31,17,31,-0.428263,0.299324,0.852641
18,31,18,31,-0.430451,0.307465,0.848633
19,31,19,31,-0.432498,0.315869,0.844495
20,31,20,31,-0.434389,0.324544,0.840225
21,31,21,31,-0.436107,0.333494,0.835819
22,31,22,31,-0.437634,0.342725,0.831274
23,31,23,31,-0.43895,0.352244,0.826588
24,31,24,31,-0.440035,0.362054,0.821758
25,31,25,31,-0.440866,0.37216,0.816783
26,31,26,31,-0.44142,0.382564,0.811661
27,31,27,31,-0.441671,0.393269,0.806391
28,31,28,31,-0.441594,0.404276,0.800972
29,31,29,31,-0.441159,0.415584,0.795405
30,31,30,31,-0.440337,0.427192,0.78969
31,31,31,31,-0.439096,0.439096,0.783829
32,31,32,31,-0.437405,0.451291,0.777826
33,31,33,31,-0.435229,0.463768,0.771683
34,31,34,31,-0.432532,0.476518,0.765407
35,31,35,31,-0.429277,0.489527,0.759002
36,31,36,31,-0.425429,0.50278,0.752478
37,31,37,31,-0.420948,0.516257,0.745843
38,31,38,31,-0.415796,0.529936,0.739108
39,31,39,31,-0.409935,0.543791,0.732288
40,31,40,31,-0.403325,0.55779,0.725396
41,31,41,31,-0.395931,0.5719,0.718449
42,31,42,31,-0.387715,0.586081,0.711468
43,31,43,31,-0.378644,0.600289,0.704473
44,31,44,31,-0.368685,0.614476,0.697489
45,31,45,31,-0.357812,0.628589,0.690541
46,31,46,31,-0.345999,0.64257,0.683658
47,31,47,31,-0.333228,0.656358,0.67687
48,31,48,31,-0.319485,0.669887,0.670209
49,31,49,31,-0.304762,0.683087,0.663711
50,31,50,31,-0.28906,0.695885,0.657411
51,31,51,31,-0.272387,0.708206,0.651345
52,31,52,31,-0.254759,0.719972,0.645552
53,31,53,31,-0.236204,0.731107,0.64007
54,31,54,31,-0.216756,0.741533,0.634938
55,31,55,31,-0.196461,0.751174,0.630191
56,31,56,31,-0.175374,0.759956,0.625868
57,31,57,31,-0.153562,0.767811,0.622001
58,31,58,31,-0.131099,0.774674,0.618622
59,31,59,31,-0.108068,0.780488,0.61576
60,31,60,31,-0.0845602,0.785202,0.613439
61,31,61,31,-0.060675,0.788775,0.61168
62,31,62,31,-0.0365158,0.791175,0.610498
63,31,63,31,-0.0121905,0.792381,0.609905
64,31,64,31,0.0121905,0.792381,0.609905
65,31,65,31,0.0365158,0.791175,0.610498
66,31,66,31,0.060675,0.788775,0.61168
67,31,67,31,0.0845602,0.785202,0.613439
68,31,68,31,0.108068,0.780488,0.61576
69,31,69,31,0.131099,0.774674,0.618622
70,31,70,31,0.153562,0.767811,0.622001
71,31,71,31,0.175374,0.759956,0.625868
72,31,72,31,0.196461,0.751174,0.630191
73,31,73,31,0.216756,0.741533,0.634938
74,31,74,31,0.236204,0.731107,0.64007
75,31,75,31,0.254759,0.719972,0.645552
76,31,76,31,0.272387,0.708206,0.651345
77,31,77,31,0.28906,0.695885,0.657411
78,31,78,31,0.304762,0.683087,0.663711
79,31,79,31,0.319485,0.669887,0.670209
80,31,80,31,0.333228,0.656358,0.67687
81,31,81,31,0.345999,0.64257,0.683658
82,31,82,31,0.357812,0.628589,0.690541
83,31,83,31,0.368685,0.614476,0.697489
84,31,84,31,0.378644,0.600289,0.704473
85,31,85,31,0.387715,0.586081,0.711468
86,31,86,31,0.395931,0.5719,0.718449
87,31,87,31,0.403325,0.55779,0.725396
88,31,88,31,0.409935,0.543791,0.732288
89,31,89,31,0.415796,0.529936,0.739108
90,31,90,31,0.420948,0.516257,0.745843
91,31,91,31,0.425429,0.50278,0.752478
92,31,92,31,0.429277,0.489527,0.759002
93,31,93,31,0.432532,0.476518,0.765407
94,31,94,31,0.435229,0.463768,0.771683
95,31,95,31,0.437405,0.451291,0.777826
96,31,96,31,0.439096,0.439096,0.783829
97,31,97,31,0.440337,0.427192,0.78969
98,31,98,31,0.441159,0.415584,0.795405
99,31,99,31,0.441594,0.404276,0.800972
100,31,100,31,0.441671,0.393269,0.806391
101,31,101,31,0.44142,0.382564,0.811661
102,31,102,31,0.440866,0.37216,0.816783
103,31,103,31,0.440035,0.362054,0.821758
104,31,104,31,0.43895,0.352244,0.826588
105,31,105,31,0.437634,0.342725,0.831274
106,31,106,31,0.436107,0.333494,0.835819
107,31,107,31,0.434389,0.324544,0.840225
108,31,108,31,0.432498,0.315869,0.844495
109,31,109,31,0.430451,0.307465,0.848633
110,31,110,31,0.428263,0.299324,0.852641
111,31,111,31,0.425949,0.291439,0.856522
112,31,112,31,0.423523,0.283804,0.860281
113,31,113,31,0.420997,0.276412,0.86392
114,31,114,31,0.418382,0.269256,0.867443
115,31,115,31,0.415689,0.262328,0.870854
116,31,116,31,0.412929,0.255622,0.874155
117,31,117,31,0.410109,0.249132,0.877351
118,31,118,31,0.407239,0.242849,0.880444
119,31,119,31,0.404326,0.236767,0.883438
120,31,120,31,0.401376,0.23088,0.886336
121,31,121,31,0.398398,0.225181,0.889141
122,31,122,31,0.395396,0.219664,0.891858
123,31,123,31,0.392375,0.214323,0.894487
124,31,124,31,0.389341,0.20915,0.897034
125,31,125,31,0.386299,0.204142,0.899499
126,31,126,31,0.383252,0.199291,0.901888
127,31,127,31,0.380204,0.194593,0.904201
0,32,0,32,-0.384812,0.190891,0.903039
1,32,1,32,-0.38801,0.195557,0.900669
2,32,2,32,-0.391214,0.200378,0.898221
3,32,3,32,-0.394418,0.205358,0.895691
4,32,4,32,-0.397619,0.210504,0.893077
5,32,5,32,-0.400814,0.215823,0.890376
6,32,6,32,-0.403996,0.22132,0.887584
7,32,7,32,-0.407161,0.227001,0.884698
8,32,8,32,-0.410304,0.232875,0.881714
9,32,9,32,-0.413417,0.238947,0.87863
10,32,10,32,-0.416494,0.245226,0.875441
11,32,11,32,-0.419528,0.251717,0.872144
12,32,12,32,-0.42251,0.258428,0.868735
13,32,13,32,-0.425431,0.265368,0.86521
14,32,14,32,-0.428282,0.272543,0.861565
15,32,15,32,-0.431051,0.279961,0.857798
16,32,16,32,-0.433728,0.28763,0.853902
17,32,17,32,-0.4363,0.295558,0.849875
18,32,18,32,-0.438752,0.303752,0.845713
19,32,19,32,-0.441072,0.312219,0.841412
20,32,20,32,-0.443242,0.320968,0.836969
21,32,21,32,-0.445245,0.330005,0.832378
22,32,22,32,-0.447063,0.339337,0.827638
23,32,23,32,-0.448676,0.34897,0.822745
24,32,24,32,-0.450062,0.35891,0.817696
25,32,25,32,-0.451199,0.369163,0.812489
26,32,26,32,-0.452063,0.379733,0.80712
27,32,27,32,-0.452625,0.390622,0.801589
28,32,28,32,-0.45286,0.401834,0.795894
29,32,29,32,-0.452737,0.413369,0.790035
30,32,30,32,-0.452225,0.425227,0.784012
31,32,31,32,-0.451291,0.437405,0.777826
32,32,32,32,-0.4499,0.4499,0.77148
33,32,33,32,-0.448015,0.462704,0.764976
34,32,34,32,-0.445598,0.475808,0.75832
35,32,35,32,-0.442611,0.489202,0.751517
36,32,36,32,-0.439012,0.502869,0.744575
37,32,37,32,-0.43476,0.516791,0.737503
38,32,38,32,-0.429813,0.530945,0.730313
39,32,39,32,-0.424128,0.545307,0.723019
40,32,40,32,-0.417662,0.559844,0.715635
41,32,41,32,-0.410373,0.574523,0.708179
42,32,42,32,-0.402222,0.589301,0.700672
43,32,43,32,-0.393168,0.604135,0.693138
44,32,44,32,-0.383175,0.618975,0.6856
45,32,45,32,-0.37221,0.633763,0.678089
46,32,46,32,-0.360244,0.64844,0.670634
47,32,47,32,-0.347254,0.66294,0.663269
48,32,48,32,-0.333221,0.677192,0.65603
49,32,49,32,-0.318135,0.691121,0.648954
50,32,50,32,-0.301992,0.704649,0.642083
51,32,51,32,-0.284799,0.717693,0.635457
52,32,52,32,-0.26657,0.73017,0.62912
53,32,53,32,-0.247332,0.741995,0.623114
54,32,54,32,-0.22712,0.753082,0.617482
55,32,55,32,-0.205983,0.763347,0.612268
56,32,56,32,-0.183979,0.77271,0.607512
57,32,57,32,-0.161178,0.781093,0.603255
58,32,58,32,-0.137661,0.788424,0.599531
59,32,59,32,-0.11352,0.794639,0.596374
60,32,60,32,-0.0888536,0.799683,0.593812
61,32,61,32,-0.0637704,0.803507,0.591869
62,32,62,32,-0.0383846,0.806078,0.590564
63,32,63,32,-0.0128154,0.807369,0.589908
64,32,64,32,0.0128154,0.807369,0.589908
65,32,65,32,0.0383846,0.806078,0.590564
66,32,66,32,0.0637704,0.803507,0.591869
67,32,67,32,0.0888536,0.799683,0.593812
68,32,68,32,0.11352,0.794639,0.596374
69,32,69,32,0.137661,0.788424,0.599531
70,32,70,32,0.161178,0.781093,0.603255
71,32,71,32,0.183979,0.77271,0.607512
72,32,72,32,0.205983,0.763347,0.612268
73,32,73,32,0.22712,0.753082,0.617482
74,32,74,32,0.247332,0.741995,0.623114
75,32,75,32,0.26657,0.73017,0.62912
76,32,76,32,0.284799,0.717693,0.635457
77,32,77,32,0.301992,0.704649,0.642083
78,32,78,32,0.318135,0.691121,0.648954
79,32,79,32,0.333221,0.677192,0.65603
80,32,80,32,0.347254,0.66294,0.663269
81,32,81,32,0.360244,0.64844,0.670634
82,32,82,32,0.37221,0.633763,0.678089
83,32,83,32,0.383175,0.618975,0.6856
84,32,84,32,0.393168,0.604135,0.693138
85,32,85,32,0.402222,0.589301,0.700672
86,32,86,32,0.410373,0.574523,0.708179
87,32,87,32,0.417662,0.559844,0.715635
88,32,88,32,0.424128,0.545307,0.723019
89,32,89,32,0.429813,0.530945,0.730313
90,32,90,32,0.43476,0.516791,0.737503
91,32,91,32,0.439012,0.502869,0.744575
92,32,92,32,0.442611,0.489202,0.751517
93,32,93,32,0.445598,0.475808,0.75832
94,32,94,32,0.448015,0.462704,0.764976
95,32,95,32,0.4499,0.4499,0.77148
96,32,96,32,0.451291,0.437405,0.777826
97,32,97,32,0.452225,0.425227,0.784012
98,32,98,32,0.452737,0.413369,0.790035
99,32,99,32,0.45286,0.401834,0.795894
100,32,100,32,0.452625,0.390622,0.801589
101,32,101,32,0.452063,0.379733,0.80712
102,32,102,32,0.451199,0.369163,0.812489
103,32,103,32,0.450062,0.35891,0.817696
104,32,104,32,0.448676,0.34897,0.822745
105,32,105,32,0.447063,0.339337,0.827638
106,32,106,32,0.445245,0.330005,0.832378
107,32,107,32,0.443242,0.320968,0.836969
108,32,108,32,0.441072,0.312219,0.841412
109,32,109,32,0.438752,0.303752,0.845713
110,32,110,32,0.4363,0.295558,0.849875
111,32,111,32,0.433728,0.28763,0.853902
