i,j,nx,ny,nz
46,31,0.9500409500410517,-0.032760032760036265,-0.31040131040099883
47,31,0.9679937548790786,-0.031225604996099308,-0.2490241998435695
48,31,0.9814126394052609,-0.02973977695167457,-0.18959107806662231
49,31,0.990799716914404,-0.028308563340411545,-0.13234253361613837
50,31,0.9966329966330175,-0.026936026936027497,-0.07744107744080876
51,31,0.9993593850096156,-0.025624599615631172,-0.024983984624984062
52,31,0.9993906154783608,-0.024375380865325872,0.024984765387203036
53,31,0.9971014492753455,-0.02318840579710106,0.07246376811617335
54,31,0.9928295642581099,-0.022062879205735776,0.11748483177076526
55,31,0.9868766404199139,-0.02099737532808327,0.16010498687684788
56,31,0.9795102448775211,-0.01999000499750043,0.20039980010014616
57,31,0.9709662065682555,-0.019038553069965793,0.2384578772015177
58,31,0.9614512471654831,-0.018140589569160055,0.2743764172337347
59,31,0.9511456982273571,-0.01729355814958831,0.30825767401659343
60,31,0.9402061855669542,-0.016494845360823757,0.3402061855671654
61,31,0.928768201495416,-0.015741833923651118,0.37032664305406204
62,31,0.9169485155955809,-0.01503194287861608,0.39872228485545547
63,31,0.904847396768341,-0.014362657091560968,0.42549371633765254
0,32,-0.904847396768341,0.014362657091561018,0.42549371633765254
1,32,-0.9169485155955809,0.015031942878615935,0.39872228485545547
2,32,-0.928768201495416,0.015741833923650916,0.37032664305406204
3,32,-0.9402061855669542,0.016494845360823726,0.3402061855671654
4,32,-0.9511456982273571,0.017293558149588106,0.30825767401659343
5,32,-0.9614512471654831,0.01814058956915989,0.2743764172337347
6,32,-0.9709662065682555,0.019038553069965845,0.2384578772015177
7,32,-0.9795102448775211,0.019990004997500407,0.20039980010014616
8,32,-0.9868766404199139,0.020997375328083226,0.16010498687684788
9,32,-0.9928295642581099,0.022062879205735682,0.11748483177076526
10,32,-0.9971014492753455,0.023188405797101155,0.07246376811617335
11,32,-0.9993906154783608,0.024375380865325934,0.024984765387203036
12,32,-0.9993593850096156,0.025624599615631037,-0.02498398462498406
13,32,-0.9966329966330175,0.026936026936027375,-0.07744107744080876
14,32,-0.990799716914404,0.028308563340411697,-0.13234253361613837
15,32,-0.9814126394052609,0.029739776951674516,-0.18959107806662231
16,32,-0.9679937548790786,0.03122560499609948,-0.2490241998435695
17,32,-0.9500409500410517,0.03276003276003632,-0.31040131040099883
18,32,-0.9270386266095701,0.03433476394850274,-0.37339055793959564
19,32,-0.8984725965859613,0.035938903863438426,-0.43755615453696334
20,32,-0.8638497652584046,0.037558685446017565,-0.5023474178400505
21,32,-0.8227228207641789,0.03917727717924667,-0.567091087169119
22,32,-0.7747196738024996,0.04077471967381569,-0.6309887869517733
23,32,-0.7195767195770123,0.042328042328059694,-0.693121693121388
24,32,-0.6571741511503837,0.04381161007669229,-0.7524644030665242
25,32,-0.5875706214692906,0.04519774011302235,-0.8079096045195078
26,32,-0.511033681765786,0.04645760743325324,-0.8583042973284493
27,32,-0.42806183115381563,0.04756242568375726,-0.9024970273481899
28,32,-0.3393939393943902,0.04848484848491281,-0.9393939393937732
29,32,-0.24600246002506732,0.04920049200501341,-0.9680196801966785
30,32,-0.149068322981832,0.04968944099394401,-0.9875776397514747
31,32,-0.04993757802781776,0.049937578027817765,-0.9975031210985915
32,32,0.049937578027817765,0.049937578027817765,-0.9975031210985915
33,32,0.149068322981832,0.049689440993944005,-0.9875776397514747
34,32,0.2460024600250673,0.04920049200501346,-0.9680196801966785
35,32,0.3393939393943902,0.048484848484912885,-0.9393939393937732
36,32,0.42806183115381563,0.0475624256837573,-0.9024970273481899
37,32,0.511033681765786,0.04645760743325328,-0.8583042973284493
38,32,0.5875706214692906,0.04519774011302236,-0.8079096045195078
39,32,0.6571741511503837,0.04381161007669225,-0.7524644030665242
40,32,0.7195767195770123,0.04232804232805955,-0.693121693121388
41,32,0.7747196738024996,0.04077471967381576,-0.6309887869517733
42,32,0.8227228207641789,0.03917727717924661,-0.567091087169119
43,32,0.8638497652584046,0.037558685446017585,-0.5023474178400505
44,32,0.8984725965859613,0.03593890386343846,-0.43755615453696334
45,32,0.9270386266095701,0.03433476394850259,-0.37339055793959564
46,32,0.9500409500410517,0.032760032760036265,-0.31040131040099883
47,32,0.9679937548790786,0.031225604996099308,-0.2490241998435695
48,32,0.9814126394052609,0.02973977695167457,-0.18959107806662231
49,32,0.990799716914404,0.028308563340411545,-0.13234253361613837
50,32,0.9966329966330175,0.026936026936027497,-0.07744107744080876
51,32,0.9993593850096156,0.025624599615631172,-0.024983984624984062
52,32,0.9993906154783608,0.024375380865325872,0.024984765387203036
53,32,0.9971014492753455,0.02318840579710106,0.07246376811617335
54,32,0.9928295642581099,0.022062879205735776,0.11748483177076526
55,32,0.9868766404199139,0.02099737532808327,0.16010498687684788
56,32,0.9795102448775211,0.01999000499750043,0.20039980010014616
57,32,0.9709662065682555,0.019038553069965793,0.2384578772015177
58,32,0.9614512471654831,0.018140589569160055,0.2743764172337347
59,32,0.9511456982273571,0.01729355814958831,0.30825767401659343
60,32,0.9402061855669542,0.016494845360823757,0.3402061855671654
61,32,0.928768201495416,0.015741833923651118,0.37032664305406204
62,32,0.9169485155955809,0.01503194287861608,0.39872228485545547
63,32,0.904847396768341,0.014362657091560968,0.42549371633765254
0,33,-0.9035496593760594,0.043026174256002886,0.42631767658672015
1,33,-0.9155722326453434,0.04502814258911517,0.39962476547856196
2,33,-0.9273084479370732,0.047151277013749604,0.3713163064834467
3,33,-0.9386578839027846,0.049403046521199104,0.3412927130507931
4,33,-0.9495036685368479,0.05179110919291895,0.30945187742787245
5,33,-0.9597102761430013,0.0543232231779057,0.2756903576280602
6,33,-0.9691211401424723,0.05700712589073386,0.23990498812369984
7,33,-0.9775561097256457,0.05985037406483527,0.20199501246902343
8,33,-0.9848088004190337,0.0628601361969596,0.16186485070738346
9,33,-0.9906439185470294,0.06604292790313537,0.11942762795839129
10,33,-0.9947946790051881,0.06940427993059455,0.07460960092562102
11,33,-0.9969604863221818,0.07294832826747671,0.027355623100547167
12,33,-0.996805111821092,0.07667731629393014,-0.02236421725214052
13,33,-0.9939556749496506,0.08059100067159339,-0.07454667562095436
14,33,-0.9880028228652445,0.08468595624559223,-0.1291460832742437
15,33,-0.9785025945145102,0.08895478131950085,-0.18606375092632102
16,33,-0.9649805447471577,0.09338521400778928,-0.2451361867701262
17,33,-0.9469387755103036,0.09795918367347978,-0.30612244897928104
18,33,-0.9238665526091929,0.10265183917879912,-0.3686911890501524
19,33,-0.8952551477172531,0.10743061772607057,-0.4324082363470362
20,33,-0.8606173994389121,0.11225444340507566,-0.4967259120670279
21,33,-0.8195121951221679,0.11707317073173845,-0.5609756097557748
22,33,-0.7715736040611643,0.12182741116755225,-0.6243654822331853
23,33,-0.7165437302426452,0.12644889357223135,-0.6859852476287766
24,33,-0.6543075245368509,0.13086150490737034,-0.7448200654304612
25,33,-0.5849268841398334,0.13498312710919239,-0.7997750281212147
26,33,-0.5086705202315929,0.13872832369952537,-0.8497109826587158
27,33,-0.4260355029589813,0.14201183431966047,-0.8934911242601424
28,33,-0.33775633293165497,0.14475271411356644,-0.9300361881783511
29,33,-0.24479804161606947,0.1468788249696417,-0.9583843329251969
30,33,-0.14833127317710315,0.14833127317710318,-0.9777503090233821
31,33,-0.049689440993943984,0.149068322981832,-0.9875776397514747
32,33,0.049689440993944005,0.149068322981832,-0.9875776397514747
33,33,0.14833127317710318,0.14833127317710318,-0.9777503090233821
34,33,0.2447980416160694,0.1468788249696417,-0.9583843329251969
35,33,0.33775633293165497,0.1447527141135664,-0.9300361881783511
36,33,0.4260355029589813,0.14201183431966047,-0.8934911242601424
37,33,0.5086705202315929,0.13872832369952537,-0.8497109826587158
38,33,0.5849268841398334,0.13498312710919236,-0.7997750281212147
39,33,0.6543075245368509,0.1308615049073702,-0.7448200654304612
40,33,0.7165437302426451,0.1264488935722315,-0.6859852476287766
41,33,0.7715736040611643,0.12182741116755225,-0.6243654822331853
42,33,0.8195121951221679,0.11707317073173829,-0.5609756097557747
43,33,0.8606173994389121,0.11225444340507551,-0.4967259120670278
44,33,0.895255147717253,0.10743061772607036,-0.43240823634703607
45,33,0.9238665526091929,0.10265183917879923,-0.3686911890501524
46,33,0.9469387755103036,0.0979591836734797,-0.30612244897928104
47,33,0.9649805447471577,0.09338521400778946,-0.2451361867701262
48,33,0.97850259451451,0.08895478131950092,-0.186063750926321
49,33,0.9880028228652445,0.0846859562455924,-0.1291460832742437
50,33,0.9939556749496506,0.0805910006715933,-0.07454667562095436
51,33,0.996805111821092,0.07667731629393015,-0.02236421725214052
52,33,0.9969604863221818,0.07294832826747671,0.027355623100547167
53,33,0.9947946790051881,0.06940427993059455,0.07460960092562102
54,33,0.9906439185470294,0.0660429279031353,0.11942762795839129
55,33,0.9848088004190337,0.06286013619695963,0.1618648507073835
56,33,0.9775561097256456,0.05985037406483545,0.2019950124690234
57,33,0.9691211401424724,0.05700712589073367,0.23990498812369987
58,33,0.9597102761430013,0.054323223177905736,0.2756903576280602
59,33,0.9495036685368479,0.05179110919291898,0.30945187742787245
60,33,0.9386578839027846,0.049403046521199194,0.3412927130507931
61,33,0.9273084479370732,0.047151277013749486,0.3713163064834467
62,33,0.9155722326453434,0.04502814258911525,0.39962476547856196
63,33,0.9035496593760594,0.043026174256002823,0.42631767658672015
0,34,-0.900965319985638,0.07150518412584414,0.4279585269933364
1,34,-0.9128320239430753,0.07482229704451455,0.4014216236439829
2,34,-0.92440266353304,0.07833920877398641,0.37328632980821425
3,34,-0.9355765285186143,0.08206811653672066,0.34345506770635037
4,34,-0.9462365591397315,0.08602150537633915,0.3118279569894109
5,34,-0.9562471808750064,0.09021199819575544,0.27830401443409314
6,34,-0.9654519640321361,0.09465215333648389,0.2427827733082766
7,34,-0.9736711376055233,0.09935419771484913,0.205166418281367
8,34,-0.9806990088679887,0.10432968179446671,0.16536254564444167
9,34,-0.9863013698629869,0.10958904109588735,0.12328767123309438
10,34,-0.9902130109383815,0.11514104778353258,0.07887161773195082
11,34,-0.9921355111917649,0.12099213551119063,0.03206291591070791
12,34,-0.991735537190087,0.12714558169103657,-0.017164653528035652
13,34,-0.9886439545758365,0.13360053440214004,-0.06880427521683413
14,34,-0.9824561403509113,0.14035087719298756,-0.12280701754358098
15,34,-0.9727339719971045,0.14738393515107648,-0.17907148120825828
16,34,-0.9590100541377369,0.15467904098995758,-0.23743232791926627
17,34,-0.9407948094080433,0.16220600162207643,-0.2976480129761702
18,34,-0.917587085811505,0.16992353440953797,-0.3593882752758085
19,34,-0.8888888888890363,0.17777777777780707,-0.42222222222189987
20,34,-0.8542246982360168,0.1857010213556559,-0.4856081708446148
21,34,-0.8131655372702941,0.19361084220721284,-0.548886737656985
22,34,-0.7653575025178615,0.20140986908364777,-0.6112789526683621
23,34,-0.7105538140023595,0.20898641588304673,-0.6718913270634311
24,34,-0.6486486486489479,0.21621621621631604,-0.7297297297294342
25,34,-0.5797101449278625,0.22296544035687024,-0.7837235228536806
26,34,-0.5040091638033255,0.22909507445605712,-0.8327605956469399
27,34,-0.4220398593204058,0.23446658851133656,-0.875732708088871
28,34,-0.33452807646391475,0.2389486260456534,-0.9115890083630055
29,34,-0.24242424242456442,0.24242424242456445,-0.9393939393937732
30,34,-0.14687882496964175,0.24479804161606938,-0.9583843329251969
31,34,-0.049200492005013474,0.2460024600250673,-0.9680196801966785
32,34,0.049200492005013446,0.24600246002506732,-0.9680196801966785
33,34,0.14687882496964166,0.24479804161606947,-0.9583843329251969
34,34,0.24242424242456445,0.24242424242456445,-0.9393939393937732
35,34,0.33452807646391475,0.2389486260456534,-0.9115890083630055
36,34,0.4220398593204058,0.23446658851133653,-0.875732708088871
37,34,0.5040091638033256,0.22909507445605704,-0.8327605956469399
38,34,0.5797101449278625,0.22296544035687024,-0.7837235228536806
39,34,0.6486486486489479,0.21621621621631598,-0.7297297297294342
40,34,0.7105538140023594,0.2089864158830469,-0.6718913270634311
41,34,0.7653575025178615,0.20140986908364775,-0.6112789526683621
42,34,0.8131655372702941,0.19361084220721286,-0.548886737656985
43,34,0.8542246982360168,0.1857010213556558,-0.4856081708446148
44,34,0.8888888888890362,0.17777777777780723,-0.42222222222189987
45,34,0.917587085811505,0.16992353440953797,-0.3593882752758085
46,34,0.9407948094080433,0.1622060016220764,-0.2976480129761702
47,34,0.9590100541377369,0.15467904098995755,-0.23743232791926627
48,34,0.9727339719971045,0.14738393515107642,-0.17907148120825828
49,34,0.9824561403509114,0.14035087719298736,-0.12280701754358098
50,34,0.9886439545758365,0.13360053440214006,-0.06880427521683413
51,34,0.991735537190087,0.12714558169103676,-0.017164653528035652
52,34,0.9921355111917649,0.12099213551119083,0.03206291591070791
53,34,0.9902130109383815,0.11514104778353275,0.07887161773195082
54,34,0.9863013698629869,0.10958904109588745,0.12328767123309438
55,34,0.9806990088679887,0.10432968179446686,0.16536254564444167
56,34,0.9736711376055233,0.0993541977148493,0.205166418281367
57,34,0.9654519640321361,0.09465215333648391,0.2427827733082766
58,34,0.9562471808750064,0.09021199819575532,0.27830401443409314
59,34,0.9462365591397315,0.08602150537633922,0.3118279569894109
60,34,0.9355765285186143,0.08206811653672055,0.34345506770635037
61,34,0.92440266353304,0.07833920877398644,0.37328632980821425
62,34,0.9128320239430753,0.07482229704451436,0.4014216236439829
63,34,0.9009653199856379,0.07150518412584426,0.4279585269933364
0,35,-0.8971164115342929,0.09967960128158801,0.43040227839101525
1,35,-0.9087523277466814,0.10428305400371733,0.4040968342645684
2,35,-0.9200779727094933,0.10916179337231294,0.3762183235868892
3,35,-0.9309922417312627,0.11433238056348836,0.34667211106589446
4,35,-0.9413778348309264,0.11981172443302698,0.3153615746685408
5,35,-0.9510991475997703,0.12561686855091309,0.2821893225663454
6,35,-0.959999999999954,0.13176470588234673,0.24705882352959418
7,35,-0.9679012345678601,0.13827160493826596,0.2098765432100698
8,35,-0.9745982374286846,0.1451529289787404,0.17055469155023037
9,35,-0.9798584648883774,0.1524224278715253,0.12901469787718914
10,35,-0.9834190966266246,0.16009148084619465,0.0851915380219545
11,35,-0.9849849849849758,0.16816816816816685,0.039039039039279265
12,35,-0.9842271293375419,0.17665615141955882,-0.00946372239722375
13,35,-0.9807819748177758,0.1855533465871466,-0.060304837640557114
14,35,-0.9742519137091473,0.19485038274182925,-0.1134307585244277
15,35,-0.9642074506939854,0.2045288531775122,-0.1687363038711508
16,35,-0.9501915708812937,0.21455938697319557,-0.22605363984644464
17,35,-0.9317269076306112,0.224899598393596,-0.28514056224868795
18,35,-0.9083263246426694,0.2354920100925439,-0.3456686290997684
19,35,-0.8795074758136824,0.24626209322783113,-0.40721196130134973
20,35,-0.8448117539028279,0.25711662075303454,-0.46923783287387205
21,35,-0.8038277511963651,0.26794258373212176,-0.5311004784685752
22,35,-0.7562189054728581,0.27860696517421085,-0.5920398009947039
23,35,-0.701754385965161,0.2889576883385956,-0.6511867905053624
24,35,-0.6403415154751937,0.2988260405550903,-0.7075773745994851
25,35,-0.5720572057208667,0.30803080308046665,-0.7601760176014744
26,35,-0.49717514124324586,0.3163841807911566,-0.8079096045195078
27,35,-0.4161849710985761,0.3236994219655591,-0.8497109826587158
28,35,-0.3297997644290345,0.3297997644290346,-0.8845700824497212
29,35,-0.2389486260456533,0.3345280764639148,-0.9115890083630055
30,35,-0.14475271411356647,0.3377563329316549,-0.9300361881783511
31,35,-0.0484848484849129,0.3393939393943902,-0.9393939393937732
32,35,0.04848484848491287,0.3393939393943902,-0.9393939393937732
33,35,0.1447527141135664,0.33775633293165497,-0.9300361881783511
34,35,0.23894862604565337,0.33452807646391475,-0.9115890083630055
35,35,0.3297997644290346,0.3297997644290346,-0.8845700824497212
36,35,0.41618497109857605,0.3236994219655592,-0.8497109826587158
37,35,0.4971751412432459,0.3163841807911565,-0.8079096045195078
38,35,0.5720572057208667,0.3080308030804667,-0.7601760176014744
39,35,0.6403415154751936,0.2988260405550904,-0.707577374599485
40,35,0.701754385965161,0.2889576883385957,-0.6511867905053624
41,35,0.7562189054728581,0.27860696517421085,-0.5920398009947039
42,35,0.8038277511963651,0.2679425837321217,-0.5311004784685752
43,35,0.8448117539028279,0.2571166207530346,-0.4692378328738721
44,35,0.8795074758136824,0.24626209322783107,-0.40721196130134973
45,35,0.9083263246426694,0.2354920100925439,-0.3456686290997684
46,35,0.9317269076306113,0.22489959839359577,-0.28514056224868795
47,35,0.9501915708812937,0.21455938697319538,-0.22605363984644464
48,35,0.9642074506939855,0.2045288531775121,-0.16873630387115082
49,35,0.9742519137091472,0.19485038274182945,-0.1134307585244277
50,35,0.9807819748177758,0.18555334658714678,-0.060304837640557114
51,35,0.9842271293375419,0.1766561514195588,-0.00946372239722375
52,35,0.9849849849849758,0.1681681681681666,0.03903903903927926
53,35,0.9834190966266245,0.1600914808461947,0.0851915380219545
54,35,0.9798584648883774,0.15242242787152538,0.12901469787718914
55,35,0.9745982374286846,0.14515292897874027,0.17055469155023037
56,35,0.9679012345678603,0.13827160493826576,0.2098765432100698
57,35,0.959999999999954,0.1317647058823466,0.24705882352959418
58,35,0.9510991475997703,0.12561686855091306,0.2821893225663454
59,35,0.9413778348309264,0.11981172443302701,0.3153615746685408
60,35,0.9309922417312627,0.11433238056348842,0.34667211106589446
61,35,0.9200779727094933,0.10916179337231277,0.3762183235868892
62,35,0.9087523277466814,0.10428305400371754,0.40409683426456844
63,35,0.8971164115342929,0.09967960128158809,0.43040227839101525
0,36,-0.8920353982300278,0.1274336283185752,0.43362831858419854
1,36,-0.903369122547145,0.13328396890039823,0.4076268048872142
2,36,-0.9143742735373304,0.1394808213870505,0.38008523827988006
3,36,-0.9249492900607956,0.14604462474644142,0.3509127789048174
4,36,-0.9349766255843067,0.15299617509561395,0.3200169995751716
5,36,-0.9443207126948271,0.1603563474387441,0.28730512249460277
6,36,-0.9528257823446523,0.16814572629611493,0.2526856609062995
7,36,-0.9603135717784983,0.17638412542870383,0.21607055365036287
8,36,-0.9665809768637175,0.18508997429305224,0.17737789203105092
9,36,-0.9713977334052599,0.1942795466810518,0.1365353480844015
10,36,-0.9745042492917639,0.20396600566571788,0.0934844192636817
11,36,-0.9756097560975499,0.21415823914336443,0.04818560380749545
12,36,-0.9743910056214864,0.22485946283572772,0.0006246096192380421
13,36,-0.9704918032787011,0.2360655737704949,-0.049180327868590314
14,36,-0.9635237439780037,0.24776324845148665,-0.10116999311741368
15,36,-0.953068592057805,0.25992779783394687,-0.1552346570394257
16,36,-0.9386828160485097,0.2725208175624706,-0.21120363361060468
17,36,-0.9199048374306921,0.2854877081681458,-0.26883425852467446
18,36,-0.8962655601660784,0.2987551867220262,-0.3278008298752049
19,36,-0.8673026886384613,0.31222896790984617,-0.3876843018210159
20,36,-0.8325791855205131,0.325791855203679,-0.4479638009046536
21,36,-0.7917059377947094,0.3393025447691613,-0.508011310084501
22,36,-0.7443682664056857,0.35259549461321943,-0.567091087169119
23,36,-0.6903553299494627,0.3654822335026568,-0.6243654822331852
24,36,-0.629590766002343,0.37775445960140586,-0.6789087093386215
25,36,-0.5621621621624217,0.3891891891893686,-0.7297297297294342
26,36,-0.4883462819092567,0.3995560488348463,-0.7758046614869563
27,36,-0.4086265607267092,0.4086265607267093,-0.8161180476728365
28,36,-0.32369942196555923,0.416184971098576,-0.8497109826587158
29,36,-0.23446658851133648,0.4220398593204058,-0.875732708088871
30,36,-0.1420118343196605,0.4260355029589813,-0.8934911242601424
31,36,-0.047562425683757265,0.42806183115381563,-0.9024970273481899
32,36,0.04756242568375732,0.42806183115381563,-0.9024970273481899
33,36,0.14201183431966044,0.4260355029589813,-0.8934911242601424
34,36,0.23446658851133653,0.4220398593204058,-0.875732708088871
35,36,0.3236994219655592,0.41618497109857605,-0.8497109826587158
36,36,0.4086265607267092,0.4086265607267092,-0.8161180476728364
37,36,0.4883462819092567,0.3995560488348463,-0.7758046614869563
38,36,0.5621621621624215,0.3891891891893688,-0.7297297297294342
39,36,0.629590766002343,0.37775445960140586,-0.6789087093386215
40,36,0.6903553299494628,0.36548223350265674,-0.6243654822331853
41,36,0.7443682664056857,0.3525954946132195,-0.567091087169119
42,36,0.7917059377947094,0.3393025447691612,-0.508011310084501
43,36,0.8325791855205131,0.32579185520367904,-0.4479638009046536
44,36,0.8673026886384613,0.3122289679098461,-0.3876843018210159
45,36,0.8962655601660784,0.29875518672202617,-0.3278008298752049
46,36,0.9199048374306921,0.28548770816814584,-0.26883425852467446
47,36,0.9386828160485097,0.2725208175624706,-0.21120363361060468
48,36,0.9530685920578051,0.2599277978339468,-0.1552346570394257
49,36,0.9635237439780037,0.24776324845148665,-0.10116999311741368
50,36,0.9704918032787011,0.23606557377049486,-0.049180327868590314
51,36,0.9743910056214864,0.22485946283572764,0.0006246096192380421
52,36,0.9756097560975499,0.21415823914336457,0.04818560380749546
53,36,0.9745042492917639,0.20396600566571804,0.0934844192636817
54,36,0.9713977334052599,0.19427954668105202,0.13653534808440151
55,36,0.9665809768637174,0.18508997429305227,0.1773778920310509
56,36,0.9603135717784983,0.17638412542870374,0.21607055365036287
57,36,0.9528257823446522,0.1681457262961151,0.2526856609062995
58,36,0.9443207126948271,0.16035634743874422,0.2873051224946028
59,36,0.9349766255843067,0.1529961750956138,0.3200169995751716
60,36,0.9249492900607956,0.14604462474644142,0.3509127789048174
61,36,0.9143742735373304,0.1394808213870504,0.38008523827988006
62,36,0.903369122547145,0.13328396890039845,0.4076268048872142
63,36,0.8920353982300278,0.12743362831857538,0.43362831858419854
0,37,-0.8857644991212047,0.15465729349735335,0.4376098418278947
1,37,-0.8967291436971107,0.16170525542079028,0.4119808893790389
2,37,-0.9073433294886001,0.1691657054978744,0.38485198000783133
3,37,-0.9175050301810302,0.1770623742454622,0.3561368209257037
4,37,-0.9270965023176875,0.1854193004635373,0.32574799831452933
5,37,-0.935982339955799,0.19426048565120374,0.29359823399575397
6,37,-0.9440074039795922,0.20360944007402965,0.25960203609457966
7,37,-0.9509946627850134,0.21348859776806428,0.22367782629810307
8,37,-0.9567430025444925,0.22391857506360455,0.18575063613251566
9,37,-0.9610250934329649,0.23491724506139144,0.14575547250421572
10,37,-0.963585434173647,0.24649859943977026,0.10364145658285594
11,37,-0.9641387419165062,0.25867136978247723,0.05937683715484968
12,37,-0.9623689080814282,0.27143738433065917,0.012954966070573686
13,37,-0.9579288025890057,0.28478964401294765,-0.03559870550135931
14,37,-0.9504412763068791,0.2987101154107335,-0.08621860149327991
15,37,-0.9395017793594681,0.31316725978648946,-0.1387900355869067
16,37,-0.9246830723341334,0.32811334824759564,-0.19313944817271247
17,37,-0.90554254488688,0.34348165495709226,-0.2490241998435695
18,37,-0.8816326530613171,0.3591836734694253,-0.306122448979281
19,37,-0.8525149190111965,0.37510656436492634,-0.3640238704174146
20,37,-0.8177777777779134,0.3911111111111758,-0.42222222222189987
21,37,-0.7770582793711103,0.407030527289629,-0.4801110083252998
22,37,-0.7300672430357215,0.42267050912594384,-0.5369836695481869
23,37,-0.6766169154230836,0.4378109452737599,-0.5920398009947039
24,37,-0.6166495375130604,0.45220966084291114,-0.6443987667006108
25,37,-0.5502645502647742,0.4656084656086551,-0.6931216931213882
26,37,-0.4777415852336683,0.47774158523366833,-0.7372421281213135
27,37,-0.3995560488348464,0.48834628190925666,-0.7758046614869563
28,37,-0.31638418079115643,0.4971751412432459,-0.8079096045195078
29,37,-0.22909507445605704,0.5040091638033256,-0.8327605956469399
30,37,-0.1387283236995254,0.5086705202315929,-0.8497109826587158
31,37,-0.04645760743325326,0.511033681765786,-0.8583042973284493
32,37,0.04645760743325332,0.511033681765786,-0.8583042973284493
33,37,0.13872832369952534,0.508670520231593,-0.8497109826587158
34,37,0.22909507445605712,0.5040091638033256,-0.83276059564694
35,37,0.3163841807911565,0.4971751412432459,-0.8079096045195078
36,37,0.3995560488348464,0.48834628190925666,-0.7758046614869563
37,37,0.47774158523366833,0.47774158523366833,-0.7372421281213135
38,37,0.5502645502647742,0.4656084656086551,-0.6931216931213882
39,37,0.6166495375130605,0.452209660842911,-0.6443987667006108
40,37,0.6766169154230836,0.43781094527375997,-0.592039800994704
41,37,0.7300672430357213,0.42267050912594406,-0.5369836695481869
42,37,0.7770582793711103,0.4070305272896292,-0.48011100832529985
43,37,0.8177777777779134,0.3911111111111759,-0.42222222222189987
44,37,0.8525149190111964,0.37510656436492645,-0.3640238704174146
45,37,0.8816326530613171,0.3591836734694255,-0.306122448979281
46,37,0.90554254488688,0.3434816549570924,-0.2490241998435695
47,37,0.9246830723341334,0.32811334824759575,-0.1931394481727125
48,37,0.9395017793594681,0.3131672597864894,-0.1387900355869067
49,37,0.9504412763068791,0.2987101154107335,-0.08621860149327991
50,37,0.9579288025890057,0.28478964401294765,-0.03559870550135931
51,37,0.9623689080814282,0.2714373843306592,0.012954966070573686
52,37,0.9641387419165062,0.25867136978247723,0.05937683715484968
53,37,0.963585434173647,0.2464985994397702,0.10364145658285594
54,37,0.9610250934329649,0.23491724506139144,0.14575547250421572
55,37,0.9567430025444925,0.22391857506360463,0.18575063613251566
56,37,0.9509946627850134,0.21348859776806423,0.22367782629810307
57,37,0.9440074039795922,0.20360944007402967,0.25960203609457966
58,37,0.9359823399557992,0.19426048565120357,0.29359823399575397
59,37,0.9270965023176875,0.18541930046353752,0.3257479983145294
60,37,0.9175050301810302,0.17706237424546198,0.35613682092570365
61,37,0.9073433294886001,0.1691657054978746,0.3848519800078314
62,37,0.8967291436971105,0.1617052554207904,0.4119808893790388
63,37,0.8857644991212047,0.1546572934973532,0.43760984182789464
0,38,-0.8783548274659556,0.1812478215405939,0.44231439525979765
1,38,-0.8888888888888294,0.1894353369763078,0.41712204007299236
2,38,-0.899047619047561,0.1980952380952253,0.3904761904763308
3,38,-0.9087285771223033,0.2072538860103497,0.36229573535287873
4,38,-0.917813934084218,0.2169378389653605,0.33249895702977783
5,38,-0.9261686325905999,0.22717343818259994,0.3010048055921284
6,38,-0.9336384439358792,0.23798627002287137,0.26773455377592015
7,38,-0.9400479616306524,0.2494004796162954,0.2326139088730884
8,38,-0.9451985922573779,0.26143790849672144,0.1955756661640987
9,38,-0.9488666315234264,0.2741170268845454,0.1565629942015788
10,38,-0.9508015478164488,0.2874516307352054,0.11553344389187262
11,38,-0.9507246376811435,0.30144927536231364,0.07246376811617357
12,38,-0.9483282674771973,0.31610942249239915,0.02735562310054695
13,38,-0.943275971956665,0.3314212874442337,-0.019757807520458904
14,38,-0.9352037408149806,0.3473613894455642,-0.06880427521683435
15,38,-0.9237228831350908,0.36389083275018724,-0.11966410076949102
16,38,-0.9084249084249549,0.3809523809524007,-0.17216117216088342
17,38,-0.8888888888889522,0.39846743295021986,-0.22605363984644464
18,38,-0.8646917534028032,0.4163330664532016,-0.2810248198555775
19,38,-0.8354218880535668,0.43441938178785483,-0.33667502088523255
20,38,-0.8006962576154366,0.45256744995655124,-0.39251523063501476
21,38,-0.7601809954752511,0.470588235294203,-0.44796380090465354
22,38,-0.7136150234743343,0.4882629107982288,-0.5023474178400507
23,38,-0.6608357628767506,0.5053449951410445,-0.5549076773563335
24,38,-0.6018054162489296,0.5215646940824059,-0.6048144433296705
25,38,-0.5366357069145349,0.536635706914535,-0.6511867905053625
26,38,-0.465608465608655,0.5502645502647742,-0.693121693121388
27,38,-0.3891891891893688,0.5621621621624215,-0.7297297297294342
28,38,-0.3080308030804668,0.5720572057208666,-0.7601760176014744
29,38,-0.22296544035687027,0.5797101449278625,-0.7837235228536806
30,38,-0.1349831271091924,0.5849268841398334,-0.7997750281212147
31,38,-0.04519774011302237,0.5875706214692906,-0.8079096045195078
32,38,0.045197740113022314,0.5875706214692906,-0.8079096045195078
33,38,0.13498312710919236,0.5849268841398334,-0.7997750281212147
34,38,0.2229654403568702,0.5797101449278625,-0.7837235228536806
